,LocationID,Latitude,Longitude,Risk Band
7888,443202,20.21205,76.37085,Watch
13389,625002,9.9433333,78.1358333,Watch
1058,506008,17.9657403,79.5940888,Watch
1094,501111,17.4511,77.9142,Watch
7288,303701,26.477011,78.387067,Watch
11891,635815,12.619801,78.570517,Watch
13170,723130,23.349332,86.705164,Watch
1451,583123,15.1693637,76.6083128,Watch
1749,535527,18.7209,83.3317,Watch
1452,583123,15.1693637,76.6083128,Watch
4056,829119,23.65039,85.50427,Watch
1386,562135,13.24,77.78,Watch
11636,632104,12.8945,79.0222,Watch
7957,441909,21.287625,79.619329,Watch
4451,431707,19.006091,77.271808,Watch
4311,431517,18.717858,76.354798,Watch
1378,562159,12.64,77.29,Watch
12250,626108,9.42,77.57,Watch
11961,624801,10.5,78.12,Watch
12179,627425,8.716368,77.404927,Watch
9926,518464,15.11316667,77.1185,Watch
14545,572128,13.438093,77.0644545,Watch
12011,629001,8.21,77.42,Watch
12013,629804,8.21,77.29,Watch
12459,621005,10.93,78.71,Watch
5450,572215,13.2558812,76.7097794,Watch
5594,685553,9.820088,77.143335,Watch
16322,627109,8.354271,77.565447,Watch
4325,424119,20.464,74.9968,Watch
1534,591238,16.3791846,74.4485619,Watch
16087,686003,15.5934,76.510109,Watch
2278,493111,21.5,81.5,Watch
2280,493114,21.5,81.2,Watch
11895,635854,12.613685,78.434719,Watch
14615,686571,15.5934,76.6290878,Watch
12589,606303,11.43,78.95,Watch
12587,606111,11.41,79.22,Watch
5474,572129,13.5193349,77.1646554,Watch
5476,572104,13.3316248,77.1425499,Watch
12475,621011,11.35,78.62,Watch
16428,639103,10.83,78.57,Watch
11971,624003,10.5,78.04,Watch
9257,462026,23.21,77.44,Watch
5779,695615,8.64,76.96,Watch
1113,515721,14.58,77.47,Watch
12510,613004,10.78,79.1,Watch
5644,686635,15.5934,76.5592,Watch
5789,695502,8.33,77.14,Watch
12516,613003,10.84,79.2,Watch
8611,493526,21.64278,81.2,Watch
5482,572136,14.1706075,77.4804678,Watch
12509,613402,10.67,78.95,Watch
5561,686693,15.5934,76.690467,Watch
9906,500047,17.4481062467399,78.5347029262365,Watch
9185,695126,8.4321728,77.0770206,Watch
12502,613602,10.82,79.0,Watch
2639,370130,24.168198,76.153013,Watch
16152,695028,8.591297,76.9498,Watch
12262,626109,9.62,77.98,Watch
12142,630551,9.85,78.65,Watch
12084,625018,10.009818,78.093361,Watch
8013,445230,19.57185764,77.99114629,Watch
12120,623120,9.2,78.4,Watch
4895,462047,23.2340799999999,77.3993799999999,Watch
12307,621305,10.47,78.45,Watch
16721,625104,9.994505,78.192779,Watch
1603,591243,16.0668178,74.5490983,Watch
1599,591218,16.2344597,74.8082624,Watch
6359,770072,22.0303333,83.932085,Watch
9489,422608,19.6079802975514,74.1901131502044,Watch
4756,678593,15.5934,76.5761,Watch
4754,679121,15.5934,76.3784,Watch
1055,506310,17.848329,79.62851,Watch
12295,639203,10.68,78.02,Watch
9815,635001,12.5296,78.2064,Watch
1037,509110,16.4353289,77.8317251,Watch
12069,627805,8.966,77.2587,Watch
1093,501504,17.2314,78.2468999999999,Watch
1066,506313,17.79412,79.589377,Watch
5354,571440,12.0697133,77.171522799999,Watch
1539,581201,15.6373679,75.1046387,Watch
16190,673526,11.5605625,75.8101875,Watch
11909,638672,10.68355,77.47025,Watch
1133,515812,15.52,77.33,Watch
12561,606301,11.54,78.91,Watch
1128,515405,15.08,77.49,Watch
11928,641697,11.216154,77.070468,Watch
6314,768221,22.0523801,84.2814561,Watch
5447,572213,13.1515895,76.8851286,Watch
11935,641302,11.389732,77.105516,Watch
6126,757105,22.2822016,86.54605,Watch
3635,824219,19.87617,75.343313,Watch
11938,641402,10.991095,77.1364616,Watch
11941,638812,11.214992,77.419993,Watch
9098,685512,9.66547,77.15951,Watch
8902,833203,22.2096,85.64247,Watch
16709,627758,9.2235,77.4401,Watch
13421,626101,9.513555,78.09777,Watch
18839,500094,17.489789,78.54124,Watch
1215,518347,15.4749131,77.3875233,Watch
12017,629101,8.48,77.21,Watch
18248,629154,8.2539722,77.2362222,Watch
17549,612401,10.79,79.22,Watch
19258,503174,18.603825,78.210438,Watch
889,508101,17.5508466,79.2438066,Watch
860,509350,17.0925067,77.7278605,Watch
905,508114,17.1915972,79.0918351,Watch
618,522401,16.3943,80.2634,Watch
19261,500033,17.431625,78.3694028,Watch
19272,500098,17.40909,78.60141,Watch
608,522410,16.5297,80.1723,Watch
617,522401,16.3943,80.2634,Watch
17372,416236,16.6109021,74.3537001,Watch
18009,695019,8.4702365,76.9896016,Watch
18521,416315,16.88121,74.4265,Watch
15708,413711,19.5227825669468,74.4737831690301,Watch
11781,637304,11.425188,77.825655,Watch
1243,518583,15.43,78.5799999999999,Watch
11728,635126,12.733036,77.830151,Watch
1278,814160,24.60226,87.02173,Watch
1268,814157,24.5423872,86.9469464999999,Watch
4461,422013,20.03025,73.6953,Watch
15674,442303,20.7153056,78.33925,Watch
15709,413004,17.64508,75.89557,Watch
7595,476554,26.576635,78.324103,Watch
15711,413001,17.6743611,75.89825,Watch
11714,638458,11.355207,77.308771,Watch
15719,422005,19.988439,73.720725,Watch
7567,475330,25.950388,77.931028,Watch
11718,635122,12.5186253,78.2137225,Watch
11723,635107,12.441427,77.8081263,Watch
14681,695313,8.64,76.87,Watch
7561,475673,25.675304,78.46809,Watch
7545,473995,25.24,78.23,Watch
19279,500014,17.539,78.51830556,Watch
341,493113,21.5,81.5,Watch
1284,814151,24.5806499999999,87.02167,Watch
18704,560035,12.9075115999999,77.6956775999999,Watch
17887,825330,23.74419,85.4757,Watch
17032,713205,23.5687751,87.317939,Watch
18806,641015,11.00708,77.0229,Watch
980,502296,17.7101561129536,78.1736582512109,Watch
823,505331,18.98048,78.777372,Watch
18812,502101,18.114872,78.427073,Watch
4177,506244,15.222,77.62,Watch
976,505185,18.494052,79.3171423,Watch
18139,422012,19.988439,73.720725,Watch
17719,500049,17.4925333821045,78.3514879337676,Watch
16844,630106,10.112459,78.797851,Watch
18125,410508,18.91627,74.066145,Watch
18610,629172,8.31,77.16,Watch
16839,629403,8.1537778,77.5068889,Watch
385,517112,13.414629,79.115972,Watch
14891,431120,20.58438,75.59572,Watch
19503,462023,23.2454722,77.4456667,Watch
340,492009,21.2571,81.6296,Watch
249,491340,21.89491,81.762295,Watch
19111,622005,10.38,78.82,Watch
934,503124,18.2921474,78.1160155,Watch
18225,641049,11.0611,76.98524,Watch
17483,638107,11.298135,77.636981,Watch
294,496665,22.1209654,83.062984,Watch
17486,638054,11.366142,77.445484,Watch
19604,641005,10.9998611,77.0308056,Watch
17905,560055,13.0090489999999,77.5628669999999,Watch
586,522612,16.4408,79.6211,Watch
17099,680594,10.739311,76.402794,Watch
18249,629154,8.2539722,77.2362222,Watch
922,503175,18.5874739,78.1917957,Watch
17520,629802,8.23,77.3,Watch
19108,626188,9.3941944,77.4963056,Watch
903,508250,16.8542706,78.8135016,Watch
334,493890,21.5,81.5,Watch
7619,416101,16.7703241,74.5736663,Watch
363,516309,14.6076766,78.5077881,Watch
7621,416103,16.736812,74.6458987,Watch
13464,614013,10.6998056,79.3603333,Watch
8755,390022,15.5934,74.6519,Watch
15184,456221,23.344136,75.558931,Watch
15187,473249,24.53,77.39,Watch
8090,413319,17.418368,75.460088,Watch
8084,413208,18.122712,75.440299,Watch
2443,383317,23.518486,73.273587,Watch
8066,413726,18.43,74.52,Watch
11542,605202,12.067166,79.395827,Watch
11814,642113,10.54321,77.24896,Watch
13431,607802,11.54,79.47,Watch
2479,364522,21.234145,71.3899859,Watch
13160,723121,23.5030412,86.6966854,Watch
8923,560094,12.0352777999999,77.5710832999999,Watch
1360,562157,13.09,77.65,Watch
13307,641004,11.0414167,77.0032222,Watch
4070,829203,23.6693007,84.7378637,Watch
11526,604201,12.41,79.29,Watch
8745,389001,22.767442,73.637297,Watch
2478,365421,21.9654628,71.3609123,Watch
8139,410504,19.18825,73.900686,Watch
2518,364280,21.127779,71.617564,Watch
7623,416112,17.6475104,75.8940592,Watch
2517,364290,21.151865,71.729529,Watch
14925,422606,19.7401325,74.0542419,Watch
13837,586216,16.4938206,75.8780855,Watch
1417,591131,15.71,74.62,Watch
2505,364295,21.245312,71.776003,Watch
13816,587314,16.5043269,75.2917442,Watch
2525,364230,21.719329,71.792179,Watch
15105,453112,22.743855,75.741874,Watch
13795,835218,23.286997,84.2947039999999,Watch
14833,441302,21.416177,78.699433,Watch
8166,412202,18.5120949999999,74.1181229999999,Watch
1365,561203,13.27,77.51,Watch
13912,383462,23.94892,73.382771,Watch
7531,473551,24.89,77.63,Watch
13821,590015,15.9,74.6,Watch
11815,642113,10.54321,77.24896,Watch
10837,230401,21.2548,81.3654,Watch
16029,570005,12.30805556,76.6389722199999,Watch
9009,577129,13.5959977,75.8436609,Watch
14099,516270,14.08,78.77,Watch
16038,572168,13.3168611,77.1086389,Watch
1213,515122,13.99548,77.57248,Watch
1214,515122,13.99548,77.57248,Watch
8933,560027,12.967679,77.5922194999999,Watch
1359,562106,12.67,77.69,Watch
7400,458669,24.0822,76.517,Watch
1357,560089,13.133524,77.491132,Watch
1355,560082,12.8437683,77.5092369,Watch
11690,638057,11.333818,77.550428,Watch
1333,833105,22.6342767,85.4942617,Watch
15938,827012,23.6396389,86.14425,Watch
14059,502281,17.788273,78.78124,Watch
10848,230138,21.4548,81.5454,Watch
11889,635901,12.496124,78.422805,Watch
1490,586117,17.2346776,75.8017587,Watch
11882,635811,12.780036,78.633849,Watch
7448,457118,23.72,75.37,Watch
7405,458990,24.04465,75.3186,Watch
15962,560093,12.9861389,77.6521666999999,Watch
7485,465110,23.306326,78.25,Watch
8938,560070,12.9186052999999,77.5575759999999,Watch
10153,497331,23.297466,82.671006,Watch
11847,636451,11.81876,78.004693,Watch
11820,636105,11.496548,78.6548271,Watch
11838,636138,11.7212148,78.6241963,Watch
15975,560002,12.9651111,77.5876111,Watch
7441,457226,23.64,75.12,Watch
7433,457993,22.64,74.52,Watch
10139,495555,22.135,82.3181,Watch
15994,560040,12.9726599999999,77.5456499999999,Watch
15980,560107,13.0893599999999,77.4858579999999,Watch
15998,562125,12.8610278,77.7825278,Watch
13847,582119,15.6336076,75.8207022,Watch
14060,502281,17.788273,78.78124,Watch
14051,502255,17.928936,78.361832,Watch
14042,503102,18.2275594,78.3552584,Watch
13928,360055,22.169767,71.309682,Watch
814,505303,18.329084,78.657346,Watch
14237,493222,21.5,81.2,Watch
13831,583223,15.2337554,76.5619223,Watch
13814,587204,16.340849,75.6282299,Watch
1625,585287,16.8,76.8199999999999,Watch
14587,685507,9.72109,77.06041,Watch
14252,388710,22.8170516,73.40677,Watch
1543,580009,15.4300314,75.041296,Watch
14066,508112,17.3569477,79.0294486,Watch
4293,431204,19.614275,75.785011,Watch
14072,505129,18.3266963,79.4079001,Watch
828,505462,18.735901,78.653312,Watch
1404,587113,16.2183,76.00305,Watch
863,509371,16.8051378,77.7077673,Watch
14542,572115,13.7210437,77.2351437,Watch
1528,591222,16.3675735,74.809754,Watch
14619,686146,15.5934,76.3952,Watch
1533,591237,16.4059323,74.3625183,Watch
4292,431154,19.8761753,75.3433039,Watch
1714,503321,18.4139975,77.8477018,Watch
1647,581102,14.7298717,75.167575,Watch
820,502295,17.482694,78.01371,Watch
14103,515211,13.7651,77.4881,Watch
4072,829204,23.7438159,84.504326,Watch
17641,571301,12.12233333,76.68008333,Watch
14086,501359,17.133078,78.435537,Watch
14546,572105,13.2584696,76.4788977,Watch
1608,585103,17.35,76.78,Watch
14541,572113,13.5464464,77.1008168,Watch
14504,561206,13.5917686999999,77.5775828999999,Watch
1361,562108,12.72,77.1,Watch
1402,587207,16.185021,75.696233,Watch
16391,614701,10.34,79.36,Watch
16401,622409,10.25,78.68,Watch
16414,614402,10.79,79.31,Watch
16422,621653,11.01,78.98,Watch
1108,515415,15.01,78.01,Watch
1107,515415,15.01,78.01,Watch
1103,515751,14.53,77.84,Watch
1102,515751,14.53,77.84,Watch
1100,515445,14.91,77.971,Watch
1088,501158,17.30434,77.55467,Watch
16397,622402,10.31,78.68,Watch
13478,620004,10.8000177,78.729734,Watch
1364,562111,13.24,77.24,Watch
17257,582113,15.3643353,75.7852541,Watch
1605,585302,17.48,76.4899999999999,Watch
1595,591227,16.2238537,75.0135575,Watch
4287,431111,19.46667,76.52683,Watch
1592,591221,16.1788982,74.5789528,Watch
1583,583232,15.4419982,75.8926781,Watch
1580,583283,15.6606043,76.3907164,Watch
1578,583281,15.9503949,75.9838946,Watch
4286,423703,19.88565,74.8575,Watch
17570,606105,11.41,79.28,Watch
1561,582102,15.5570895,75.6717323,Watch
14479,509135,15.9446718,77.8633006,Watch
14487,577523,14.112083,76.1127869999999,Watch
14488,577546,13.990149,76.694687,Watch
15191,474005,26.314105,78.1315,Watch
14875,413723,19.736078,74.634188,Watch
1392,587115,16.18502,75.696234,Watch
18841,500085,17.616666,78.66869444,Watch
14874,413714,19.568121,74.386604,Watch
14881,413739,19.622903,74.765892,Watch
14914,431716,18.715951,77.264402,Watch
17463,632518,12.668556,79.284192,Watch
12232,628302,8.889943,77.870314,Watch
4079,829206,23.7438169,84.504325,Watch
12207,628613,8.538324,77.83101,Watch
345,518112,15.4618151,78.3594839,Watch
7994,442201,20.9487,78.21726,Watch
7997,442301,20.745319,78.6021946,Watch
8004,442102,20.72845,78.71,Watch
8025,445102,20.4902222,77.8693888,Watch
8032,445106,19.9563055,78.1132222,Watch
8035,445308,20.2764444,78.71775,Watch
8060,414302,18.88,74.36,Watch
15201,416216,16.583305,74.316695,Watch
8080,413202,18.223268,75.393681,Watch
8092,413308,17.391495,75.033369,Watch
18834,500035,17.366853,78.536619,Watch
8108,412410,19.209283,73.872586,Watch
18832,500070,17.30436,78.58112,Watch
8144,412403,18.8286854999999,74.0600270999999,Watch
18829,500053,17.34325,78.4778333,Watch
18826,500065,17.3544722,78.4646944,Watch
18821,500038,17.73716667,78.73511111,Watch
18819,500096,17.415772,78.410858,Watch
18815,502325,17.5534722,78.3503056,Watch
18809,641043,11.01983,76.9516,Watch
7966,441901,20.87,80.5,Watch
1120,515465,14.58,77.65,Watch
14850,413251,18.263289,75.359436,Watch
14845,413206,18.303188,75.065976,Watch
1434,591130,16.05,75.24,Watch
1441,583112,15.0088584,76.5556609,Watch
17333,591110,15.74,75.21,Watch
17320,828304,23.795659,86.430379,Watch
15309,723142,23.5780052,86.7642624,Watch
876,502109,17.942435,78.239612,Watch
15400,500082,17.418544,78.456956,Watch
15413,500092,17.42022,78.58452,Watch
15423,500056,17.4717543405697,78.5402205085491,Watch
17283,391340,22.4111069,73.46,Watch
15429,500087,17.4996059860954,78.5369216931651,Watch
17277,570018,12.9369154,77.6407258,Watch
883,502108,18.131128,78.619543,Watch
17263,585303,16.9499999999999,76.78,Watch
17258,582113,15.3643353,75.7852541,Watch
1410,587316,16.33326,75.28669,Watch
729,506015,18.0321071,79.5377187,Watch
1411,587330,16.5043269,75.2917442,Watch
1420,590005,15.8,74.54,Watch
1524,591263,16.5904498,74.4581858,Watch
17497,636404,11.803894,77.857503,Watch
1521,591211,16.4667866,74.4150705,Watch
1512,591212,16.924022,75.011198,Watch
17484,638456,11.36801,77.37732,Watch
14651,691309,9.0,77.11,Watch
4278,431102,20.266709,75.133291,Watch
17480,632011,12.8124,79.1297,Watch
1477,586202,17.0230978,76.2187886,Watch
15440,517172,13.5929722,79.09975,Watch
1470,583222,15.1756551,76.3682541,Watch
1447,583119,14.9135214,76.5173893,Watch
16368,612703,10.93,79.34,Watch
13798,814114,24.3409559999999,86.541319,Watch
1121,515822,14.9,77.27,Watch
17704,500086,17.348608,78.377033,Watch
13300,606908,12.2351944,79.0765833,Watch
17821,361008,22.4820278,70.0602778,Watch
13313,641041,11.01982,76.922,Watch
17877,828106,23.7796111,86.4130833,Watch
12586,607804,11.53,79.42,Watch
13315,641012,11.0184,76.9578,Watch
12535,621713,11.15,79.06,Watch
12309,639105,10.95,78.36,Watch
4188,506319,18.1650847,79.739306,Watch
12506,613501,10.76,79.2,Watch
17885,829122,23.6321389,85.5141944,Watch
12955,713359,23.723334,86.894779,Watch
12471,621014,11.07,78.6,Watch
12970,722134,22.75805,86.92375,Watch
13412,627007,8.70675,77.73725,Watch
927,503212,18.87841,78.1889307,Watch
17881,826010,23.833498,86.430386,Watch
13407,627651,8.3134533,77.1815666,Watch
17879,826003,23.80675,86.4481944,Watch
13402,625521,9.747887,77.323837,Watch
12525,621651,10.96,78.97,Watch
9778,560008,12.968488,77.6425739999999,Watch
7892,444301,20.3975,76.4689,Watch
15981,560107,13.0893599999999,77.4858579999999,Watch
15985,560097,13.079368,77.559539,Watch
15986,560022,13.020059,77.5563549999999,Watch
15987,560104,12.964979,77.538072,Watch
4246,422605,19.631161,74.100137,Watch
16000,587156,16.18502,75.69624,Watch
16014,585292,17.3413332999999,76.8344721999999,Watch
12435,614618,10.01,79.14,Watch
12423,622515,10.64,78.73,Watch
12412,622201,10.23,78.88,Watch
12410,622101,10.46,78.72,Watch
17896,560110,12.958211,77.4756399999999,Watch
17895,560300,13.1989444,77.7039999999999,Watch
13414,628617,8.5610556,77.9779167,Watch
12443,621104,11.14,78.78,Watch
12298,639205,10.69,77.83,Watch
13463,621118,11.16,78.72,Watch
13465,614401,10.88389,79.37083,Watch
13472,613008,10.7789167,79.1400556,Watch
17907,560021,12.9951519999999,77.5637569999999,Watch
13477,620014,10.7760556,78.7923889,Watch
12252,626121,9.38,77.45,Watch
12542,621806,11.23,79.31,Watch
733,505460,18.940341,78.83523,Watch
12528,608901,11.41,79.36,Watch
12237,628104,8.994723,77.895675,Watch
17898,560061,12.9089031,77.5491803,Watch
12280,608703,11.38,79.45,Watch
12521,612901,11.21,79.44,Watch
13327,635101,12.5275,78.2161944,Watch
13385,625701,9.69875,77.9715278,Watch
13374,628906,9.0688,78.3341,Watch
12467,621205,11.02,78.52,Watch
2275,493662,21.5,81.2,Watch
17716,500100,17.544921140044,78.4904208242132,Watch
13352,635601,12.511397,78.567392,Watch
13338,643212,11.500533,76.490304,Watch
12313,621308,10.4,78.51,Watch
12317,621314,10.39,78.37,Watch
12385,614903,10.51,79.38,Watch
17089,686610,15.5934,76.5351,Watch
16033,570027,12.3597778,76.5955277999999,Watch
16335,628703,8.38164,77.974222,Watch
16851,630557,9.94,78.52,Watch
1148,517408,13.2007,78.7468,Watch
1134,515812,15.52,77.33,Watch
16665,636309,11.777396,78.070389,Watch
1004,508204,16.8032649,79.8748578,Watch
16706,630202,10.05594,78.808408,Watch
16892,621730,11.18769,79.258148,Watch
16890,613001,10.77,79.14,Watch
16710,627862,9.0949,77.3971,Watch
1054,506166,17.907326,79.592432,Watch
1053,506222,17.597168,75.846132799999,Watch
1011,508247,16.9639247,79.3212127,Watch
16863,627004,8.7235018,77.6616849,Watch
16862,627604,8.6996944,77.6329444,Watch
16741,627106,8.236702,77.632815,Watch
1051,506006,18.087961,79.637725,Watch
1199,515501,14.233,78.094,Watch
1038,506332,17.892916,79.816371,Watch
16830,636454,11.759452,77.891677,Watch
1033,509410,17.0583271,78.133637999999,Watch
1017,508205,17.2146236,79.3288325,Watch
16802,606901,12.2351944,79.0765833,Watch
16616,606754,12.1075,79.2449,Watch
16609,606806,12.0917,79.1303,Watch
1061,506005,17.91646,79.637922,Watch
1082,500078,17.5467305,78.5377427,Watch
1130,515455,15.01,77.76,Watch
16329,627117,8.416908,77.642962,Watch
17023,713305,23.8371222,86.909973,Watch
956,505162,18.551682,79.4037517,Watch
16333,628653,8.392564,77.933256,Watch
1154,517370,13.6228835,78.2589874,Watch
15969,560077,13.0681388999999,77.6292222,Watch
17149,471411,25.0544,79.6247,Watch
15940,827015,23.66,86.086,Watch
